21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=Smart student:second/02@Smart student:second, TASK_ID=second, USER_ID=Smart student, category=Che
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/deadline@Smart student:second, TASK_ID=second, USER_ID=Smart student, category=
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Solution
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/attendance@Smart student:second, TASK_ID=second, USER_ID=Smart student, categor
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/no_import@Smart student:second, TASK_ID=second, USER_ID=Smart student, category
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/solution_size@Smart student:second, TASK_ID=second, USER_ID=Smart student, cate
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:45 23.12.2024 [            check.runtime]: |  DEBUG|: /tmp/hworker_check/The teacher_first.py run
21:01:45 23.12.2024 [            check.runtime]: |  DEBUG|: Set limits for python runner
21:01:45 23.12.2024 [            check.runtime]: |  DEBUG|: Check passed: /tmp/hworker_check/The teacher_first.py / /tmp/hworker_check/The teacher_first.in
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/01@The teacher:first, TASK_ID=first, USER_ID=The teacher, category=CheckCategor
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:45 23.12.2024 [            check.runtime]: |  DEBUG|: /tmp/hworker_check/The teacher_first.py run
21:01:45 23.12.2024 [            check.runtime]: |  DEBUG|: Set limits for python runner
21:01:45 23.12.2024 [            check.runtime]: |  DEBUG|: Check passed: /tmp/hworker_check/The teacher_first.py / /tmp/hworker_check/The teacher_first.in
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/02@The teacher:first, TASK_ID=first, USER_ID=The teacher, category=CheckCategor
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Solution
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/attendance@The teacher:first, TASK_ID=first, USER_ID=The teacher, category=Chec
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/deadline@The teacher:first, TASK_ID=first, USER_ID=The teacher, category=CheckC
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:45 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/no_import@The teacher:first, TASK_ID=first, USER_ID=The teacher, category=Check
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/solution_size@The teacher:first, TASK_ID=first, USER_ID=The teacher, category=C
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [            check.runtime]: |  DEBUG|: /tmp/hworker_check/The teacher_second.py run
21:01:46 23.12.2024 [            check.runtime]: |  DEBUG|: Set limits for python runner
21:01:46 23.12.2024 [            check.runtime]: |  DEBUG|: Check passed: /tmp/hworker_check/The teacher_second.py / /tmp/hworker_check/The teacher_second.in
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:second/01@The teacher:second, TASK_ID=second, USER_ID=The teacher, category=CheckCate
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [            check.runtime]: |  DEBUG|: /tmp/hworker_check/The teacher_second.py run
21:01:46 23.12.2024 [            check.runtime]: |  DEBUG|: Set limits for python runner
21:01:46 23.12.2024 [            check.runtime]: |  DEBUG|: Check passed: /tmp/hworker_check/The teacher_second.py / /tmp/hworker_check/The teacher_second.in
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:second/02@The teacher:second, TASK_ID=second, USER_ID=The teacher, category=CheckCate
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/deadline@The teacher:second, TASK_ID=second, USER_ID=The teacher, category=Chec
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Solution
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/attendance@The teacher:second, TASK_ID=second, USER_ID=The teacher, category=Ch
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/no_import@The teacher:second, TASK_ID=second, USER_ID=The teacher, category=Che
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for Check
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored CheckResult: ID=The teacher:first/solution_size@The teacher:second, TASK_ID=second, USER_ID=The teacher, category
21:01:46 23.12.2024 [                    score]: |   INFO|: Importing user functions...
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Deleted <class 'hworker.depot.objects.TaskQualifier'>
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Deleted <class 'hworker.depot.objects.UserQualifier'>
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Deleted <class 'hworker.depot.objects.Formula'>
21:01:46 23.12.2024 [                    score]: |  DEBUG|: For module       task_qualifier found {'attendance': <function attendance at 0x7fc209fcf4c0>, 'average': <function average at 0x7fc209fcf1a0>, 'deadline': <function deadline at 0x7fc209fcf740>}
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskQualifier: ID=attendance, timestamp=2024-12-23 21:01:35.977958
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskQualifier: ID=average, timestamp=2024-12-23 21:01:35.977958
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskQualifier: ID=deadline, timestamp=2024-12-23 21:01:35.977958
21:01:46 23.12.2024 [                    score]: |  DEBUG|: For module       user_qualifier found {'attendance': <function attendance at 0x7fc209fcf560>, 'average': <function average at 0x7fc209fcfec0>, 'deadline': <function deadline at 0x7fc209fcee80>}
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UserQualifier: ID=attendance, timestamp=2024-12-23 21:01:35.978956
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UserQualifier: ID=average, timestamp=2024-12-23 21:01:35.978956
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UserQualifier: ID=deadline, timestamp=2024-12-23 21:01:35.978956
21:01:46 23.12.2024 [                    score]: |  DEBUG|: For module              formula found {'final': <function final at 0x7fc209fce980>}
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored Formula: ID=final, timestamp=2024-12-23 21:01:35.976958
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UpdateTime: ID=Score, timestamp=2024-12-23 21:01:46.192680
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Deleted <class 'hworker.depot.objects.TaskScore'>
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Deleted <class 'hworker.depot.objects.UserScore'>
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Deleted <class 'hworker.depot.objects.FinalScore'>
21:01:46 23.12.2024 [                    score]: |   INFO|: Performing all imported qualifiers...
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=The teacher/first/attendance, TASK_ID=first, USER_ID=The teacher, name=attendance, rating=1.0, ti
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=The teacher/first/average, TASK_ID=first, USER_ID=The teacher, name=average, rating=1.0, timestam
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=The teacher/first/deadline, TASK_ID=first, USER_ID=The teacher, name=deadline, rating=1.0, timest
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=The teacher/second/attendance, TASK_ID=second, USER_ID=The teacher, name=attendance, rating=1.0, 
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=The teacher/second/average, TASK_ID=second, USER_ID=The teacher, name=average, rating=1.0, timest
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=The teacher/second/deadline, TASK_ID=second, USER_ID=The teacher, name=deadline, rating=1.0, time
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for TaskScore
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UserScore: ID=The teacher/attendance, TASK_ID=, USER_ID=The teacher, name=attendance, rating=1.0, timestamp=202
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UserScore: ID=The teacher/average, TASK_ID=, USER_ID=The teacher, name=average, rating=1.0, timestamp=2024-12-2
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UserScore: ID=The teacher/deadline, TASK_ID=, USER_ID=The teacher, name=deadline, rating=1.0, timestamp=2024-12
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for UserScore
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for UserScore
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored FinalScore: ID=The teacher, TASK_ID=, USER_ID=The teacher, rating=Хорошо, timestamp=2024-12-23 21:01:46.198116
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=Smart student/first/attendance, TASK_ID=first, USER_ID=Smart student, name=attendance, rating=0.0
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=Smart student/first/average, TASK_ID=first, USER_ID=Smart student, name=average, rating=0.8333333
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=Smart student/first/deadline, TASK_ID=first, USER_ID=Smart student, name=deadline, rating=1.0, ti
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=Smart student/second/attendance, TASK_ID=second, USER_ID=Smart student, name=attendance, rating=0
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=Smart student/second/average, TASK_ID=second, USER_ID=Smart student, name=average, rating=0.75, t
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=Smart student/second/deadline, TASK_ID=second, USER_ID=Smart student, name=deadline, rating=0.5, 
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for TaskScore
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UserScore: ID=Smart student/attendance, TASK_ID=, USER_ID=Smart student, name=attendance, rating=0.0, timestamp
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UserScore: ID=Smart student/average, TASK_ID=, USER_ID=Smart student, name=average, rating=0.513888888888889, t
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UserScore: ID=Smart student/deadline, TASK_ID=, USER_ID=Smart student, name=deadline, rating=0.75, timestamp=20
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for UserScore
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for UserScore
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored FinalScore: ID=Smart student, TASK_ID=, USER_ID=Smart student, rating=Хорошо, timestamp=2024-12-23 21:01:46.1981
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=Beautiful student/first/attendance, TASK_ID=first, USER_ID=Beautiful student, name=attendance, ra
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=Beautiful student/first/average, TASK_ID=first, USER_ID=Beautiful student, name=average, rating=0
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=Beautiful student/first/deadline, TASK_ID=first, USER_ID=Beautiful student, name=deadline, rating
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for CheckResult
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=Beautiful student/second/attendance, TASK_ID=second, USER_ID=Beautiful student, name=attendance, 
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=Beautiful student/second/average, TASK_ID=second, USER_ID=Beautiful student, name=average, rating
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored TaskScore: ID=Beautiful student/second/deadline, TASK_ID=second, USER_ID=Beautiful student, name=deadline, rati
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for TaskScore
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UserScore: ID=Beautiful student/attendance, TASK_ID=, USER_ID=Beautiful student, name=attendance, rating=0.0, t
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UserScore: ID=Beautiful student/average, TASK_ID=, USER_ID=Beautiful student, name=average, rating=0.3194444444
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored UserScore: ID=Beautiful student/deadline, TASK_ID=, USER_ID=Beautiful student, name=deadline, rating=0.25, time
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for UserScore
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Searched for UserScore
21:01:46 23.12.2024 [ depot.database.functions]: |  DEBUG|: Stored FinalScore: ID=Beautiful student, TASK_ID=, USER_ID=Beautiful student, rating=Хорошо, timestamp=2024-12-23 21:01
